20:20:00	0:04:19
20:23:20	0:05:58
20:26:40	0:04:29
20:30:00	0:04:51
20:34:17	0:04:08
20:38:34	0:05:14
20:42:51	0:05:24
20:47:08	0:04:04
20:51:25	0:04:27
20:55:42	0:03:34
21:00:00	0:04:52
21:07:30	0:04:24
21:15:00	0:04:22
21:22:30	0:05:26
21:30:00	0:05:09
21:40:00	0:05:19
21:50:00	0:04:59
22:00:00	0:04:18
